CHROMOSOME	START_POS	END_POS	STRAND	GENE	OVERLAP
chr15	38252835	38357249	+	SPRED1	Y
chr15	38454126	38487710	+	FAM98B	Y
chr15	38488102	38564814	-	RASGRP1	Y
chr15	38696597	38700038	+	LINC02694	Y
chr15	39250668	39254842	+	C15orf54	Y
chr15	39581078	39599466	+	THBS1	Y
chr15	39600030	39782841	-	FSIP1	Y
chr15	39782905	39785616	+	LOC105370941	Y
chr15	39799007	39920266	-	GPR176	Y
chr15	39934114	40035591	+	EIF2AK4	Y
chr15	40035689	40039202	-	SRP14	Y
chr15	40039310	40067509	+	SRP14-AS1	Y
chr15	40087890	40108879	-	BMF	Y
chr15	40161068	40221122	+	BUB1B	Y
chr15	40217427	40277487	+	BUB1B-PAK6	Y
chr15	40239062	40277487	+	PAK6	Y
chr15	40250664	40252959	-	C15orf56	Y
chr15	40278371	40282586	-	ANKRD63	Y
chr15	40287908	40307935	-	PLCB2	Y
chr15	40323691	40326715	+	INAFM2	Y
chr15	40331451	40340967	-	CCDC9B	Y
chr15	40351032	40356433	+	PHGR1	Y
chr15	40358218	40378619	+	DISP2	Y
chr15	40382720	40394288	+	KNSTRN	Y
chr15	40405794	40435947	+	IVD	Y
chr15	40439756	40468236	+	BAHD1	Y
chr15	40470983	40473158	+	CHST14	Y
chr15	40520992	40565042	-	CCDC32	Y
chr15	40531883	40532550	-	MRPL42P5	Y
chr15	40569298	40574949	+	RPUSD2	Y
chr15	40594248	40664341	+	KNL1	Y
chr15	40693754	40695105	-	RAD51-AS1	Y
chr15	40695173	40732340	+	RAD51	Y
chr15	40735883	40755336	-	RMDN3	Y
chr15	40764067	40767708	+	GCHFR	Y
chr15	40765160	40807473	-	DNAJC17	Y
chr15	40769979	40772449	+	C15orf62	Y
chr15	40807088	40815084	+	ZFYVE19	Y
chr15	40815450	40828708	-	PPP1R14D	Y
chr15	40835992	40844524	-	SPINT1-AS1	Y
chr15	40844047	40858207	+	SPINT1	Y
chr15	40872213	40874234	-	RHOV	Y
chr15	40894449	40903975	+	VPS18	Y
chr15	40906808	40909351	+	LOC105370943	Y
chr15	40929339	40939073	+	DLL4	Y
chr15	40953470	40956512	+	CHAC1	Y
chr15	40978880	41116280	-	INO80	Y
chr15	41182730	41230757	-	EXD1	Y
chr15	41231267	41281885	+	CHP1	Y
chr15	41285341	41313338	+	OIP5-AS1	Y
chr15	41309267	41332621	-	OIP5	Y
chr15	41332880	41381046	+	NUSAP1	Y
chr15	41387352	41402496	-	NDUFAF1	Y
chr15	41417103	41483563	+	RTF1	Y
chr15	41493873	41503551	+	ITPKA	Y
chr15	41503636	41513827	-	LTK	Y
chr15	41517175	41544257	-	RPAP1	Y
chr15	41559211	41583589	+	TYRO3	Y
chr15	41660411	41769943	+	MGA	Y
chr15	41691584	41691678	+	MIR626	Y
chr15	41774483	41827855	+	MAPKBP1	Y
chr15	41828084	41848148	+	JMJD7-PLA2G4B	Y
chr15	41828091	41837581	+	JMJD7	Y
chr15	41838812	41848148	+	PLA2G4B	Y
chr15	41848145	41894053	-	SPTBN5	Y
chr15	41866494	41866551	-	MIR4310	Y
chr15	41892776	41898815	+	LOC105370792	Y
chr15	41895932	41972557	-	EHD4	Y
chr15	41921416	41929286	+	EHD4-AS1	Y
chr15	41972762	41999094	+	PLA2G4E-AS1	Y
chr15	41981581	42050703	-	PLA2G4E	Y
chr15	42067008	42094562	-	PLA2G4D	Y
chr15	42139033	42156636	-	PLA2G4F	Y
chr15	42158700	42208304	-	VPS39	Y
chr15	42199569	42199666	-	MIR627	Y
chr15	42210451	42273584	-	TMEM87A	Y
chr15	42274167	42353666	+	GANC	Y
chr15	42359499	42412317	+	CAPN3	Y
chr15	42412822	42491141	-	ZNF106	Y
chr15	42495305	42533061	+	SNAP23	Y
chr15	42537828	42548793	-	LRRC57	Y
chr15	42548837	42569992	+	HAUS2	Y
chr15	42575605	42720998	+	STARD9	Y
chr15	42723543	42737128	-	CDAN1	Y
chr15	42738729	42920778	-	TTBK2	Y
chr15	42942899	43106038	-	UBR1	Y
chr15	43133114	43185143	+	TMEM62	Y
chr15	43185402	43197177	+	CCNDBP1	Y
chr15	43197227	43221018	-	EPB42	Y
chr15	43232589	43266928	-	TGM5	Y
chr15	43276270	43302255	-	TGM7	Y
chr15	43323648	43330573	-	LCMT2	Y
chr15	43330671	43354569	+	ADAL	Y
chr15	43358175	43371043	-	ZSCAN29	Y
chr15	43371100	43409771	+	TUBGCP4	Y
chr15	43403060	43510640	-	TP53BP1	Y
chr15	43517607	43531611	+	MAP1A	Y
chr15	43533461	43590253	-	PPIP5K1	Y
chr15	43592856	43599406	+	CKMT1B	Y
chr15	43599562	43618800	-	STRC	Y
chr15	43628502	43648844	-	CATSPER2	Y
chr15	43630561	43690031	-	PPIP5K1P1-CATSPER2	Y
chr15	43692785	43699222	+	CKMT1A	Y
chr15	43699417	43718260	-	STRCP1	Y
chr15	43735947	43746298	-	CATSPER2P1	Y
chr15	43746437	43773278	+	PDIA3	Y
chr15	43772621	43776966	-	ELL3	Y
chr15	43777085	43796079	+	SERF2	Y
chr15	43791975	43802571	+	SERF2-C15ORF63	Y
chr15	43793658	43793759	-	MIR1282	Y
chr15	43794173	43800097	-	SERINC4	Y
chr15	43800598	43804426	+	HYPK	Y
chr15	43804491	43824690	-	MFAP1	Y
chr15	43827001	43868412	+	WDR76	Y
chr15	43870763	44195271	-	FRMD5	Y
chr15	43875825	43878171	-	PIN4P1	Y
chr15	44288718	44415758	+	GOLM2	Y
chr15	44427628	44529038	+	CTDSPL2	Y
chr15	44534504	44536923	-	EIF3J-DT	Y
chr15	44537067	44562803	+	EIF3J	Y
chr15	44562695	44663662	-	SPG11	Y
chr15	44665731	44676888	-	PATL2	Y
chr15	44711516	44718145	+	B2M	Y
chr15	44717843	44717893	+	MIR10393	Y
chr15	44728987	44732851	+	LOC100419583	Y
chr15	44736527	44767827	+	TRIM69	Y
chr15	44825746	44884694	-	SORD2P	Y
chr15	44956686	44979228	+	TERB2	Y
chr15	45023194	45077185	+	SORD	Y
chr15	45092649	45114172	-	DUOX2	Y
chr15	45114325	45118421	+	DUOXA2	Y
chr15	45117365	45129879	-	DUOXA1	Y
chr15	45129993	45165574	+	DUOX1	Y
chr15	45167213	45201116	-	SHF	Y
chr15	45251580	45279222	-	LOC101928414	Y
chr15	45252233	45277846	+	SLC28A2	Y
chr15	45361123	45402227	-	GATM	Y
chr15	45402335	45421415	+	SPATA5L1	Y
chr15	45430609	45433339	+	C15orf48	Y
chr15	45433049	45433129	+	MIR147B	Y
chr15	45479605	45522755	-	SLC30A4	Y
chr15	45511135	45556730	+	HMGN2P46	Y
chr15	45537250	45537379	+	SNORA41B	Y
chr15	45587122	45609716	+	BLOC1S6	Y
chr15	45631147	45691294	+	SQOR	Y
chr15	45705194	45931069	+	LOC105370802	Y
chr15	47184088	47774221	+	SEMA6D	Y
chr15	47803383	47846236	-	LINC01491	Y
chr15	48120989	48142671	+	SLC24A5	Y
chr15	48134631	48178295	-	MYEF2	Y
chr15	48178437	48203756	+	CTXN2	Y
chr15	48206301	48304078	+	SLC12A1	Y
chr15	48331094	48343373	+	DUT	Y
chr15	48408312	48645709	-	FBN1	Y
chr15	48737937	48811069	-	CEP152	Y
chr15	48823740	48963919	-	SHC4	Y
chr15	48878133	48880173	+	EID1	Y
chr15	48988638	49046446	-	SECISBP2L	Y
chr15	49122726	49155599	-	COPS2	Y
chr15	49155773	49331881	+	GALK2	Y
chr15	49156297	49158625	+	NDUFAF4P1	Y
chr15	49169069	49169153	-	MIR4716	Y
chr15	49326969	49620818	-	FAM227B	Y
chr15	49423241	49488774	+	FGF7	Y
chr15	49621047	49656230	+	DTWD1	Y
chr15	49858237	50119233	-	ATP8B4	Y
chr15	50182195	50236392	+	SLC27A2	Y
chr15	50241948	50265726	-	HDC	Y
chr15	50275389	50355198	-	GABPB1	Y
chr15	50348935	50354879	-	GABPB1-IT1	Y
chr15	50354173	50358306	+	GABPB1-AS1	Y
chr15	50360328	50360410	+	MIR4712	Y
chr15	50424404	50514421	+	USP8	Y
chr15	50500561	50546666	-	USP50	Y
chr15	50557158	50686797	-	TRPM7	Y
chr15	50702267	50765706	-	SPPL2A	Y
chr15	50908682	51005895	+	AP4E1	Y
chr15	50944128	50946565	+	DCAF13P3	Y
chr15	51037487	51293912	+	MIR4713HG	Y
chr15	51056600	51105276	-	TNFAIP8L3	Y
chr15	51208056	51338596	-	CYP19A1	Y
chr15	51242189	51242264	+	MIR4713	Y
chr15	51314031	51314107	-	MIR7973-2	Y
chr15	51314033	51314109	+	MIR7973-1	Y
chr15	51341654	51408000	+	GLDN	Y
chr15	51447790	51622771	-	DMXL2	Y
chr15	51681352	51721026	+	SCG3	Y
chr15	51723063	51751453	-	LYSMD2	Y
chr15	51751596	51816361	+	TMOD2	Y
chr15	51829652	51915724	+	TMOD3	Y
chr15	51918962	51924120	-	LOC100422556	Y
chr15	51938024	51971801	-	LEO1	Y
chr15	52010998	52019095	-	MAPK6-DT	Y
chr15	52019218	52067375	+	MAPK6	Y
chr15	52109265	52112775	-	BCL2L10	Y
chr15	52115099	52191392	-	GNB5	Y
chr15	52180025	52205879	+	CERNA1	Y
chr15	52192322	52295804	-	MYO5C	Y
chr15	52277116	52277200	-	MIR1266	Y
chr15	52307283	52529050	-	MYO5A	Y
chr15	52547044	52569446	-	ARPP19	Y
chr15	52581320	52709815	-	FAM214A	Y
chr15	52755054	52790336	-	ONECUT1	Y
chr15	53116364	53129698	+	LINC02490	Y
chr15	53513740	53762878	-	WDR72	Y
chr15	53978440	54633439	+	UNC13C	Y
chr15	55056746	55092173	+	LOC105370829	Y
chr15	55180805	55196941	-	RSL24D1	Y
chr15	55202965	55289813	-	RAB27A	Y
chr15	55317183	55319123	-	PIGBOS1	Y
chr15	55319221	55355648	+	PIGB	Y
chr15	55355222	55408510	-	CCPG1	Y
chr15	55355222	55498584	-	DNAAF4-CCPG1	Y
chr15	55372939	55373034	-	MIR628	Y
chr15	55408494	55418796	+	C15orf65	Y
chr15	55417755	55508234	-	DNAAF4	Y
chr15	55538886	55588971	-	PYGO1	Y
chr15	55611543	55743152	-	PRTG	Y
chr15	55826923	55993612	-	NEDD4	Y
chr15	56087279	56245082	-	RFX7	Y
chr15	56243972	56435947	+	TEX9	Y
chr15	56428724	56465137	-	MNS1	Y
chr15	56630175	56734086	-	ZNF280D	Y
chr15	56886169	56918499	-	LOC145783	Y
chr15	56918643	57291261	+	TCF12	Y
chr15	57278566	57278657	-	SNORD13D	Y
chr15	57300364	57307769	+	LINC00926	Y
chr15	57319137	57325039	+	LINC01413	Y
chr15	57376504	57550717	+	CGNL1	Y
chr15	57591903	57685364	+	MYZAP	Y
chr15	57591903	57717557	+	GCOM1	Y
chr15	57706520	57717557	+	POLR2M	Y
chr15	57953423	58065923	-	ALDH1A2	Y
chr15	58065224	58072705	+	LOC283665	Y
chr15	58138168	58185911	+	AQP9	Y
chr15	58431990	58569844	+	LIPC	Y
chr15	58434900	58498735	-	LIPC-AS1	Y
chr15	58588808	58749707	-	ADAM10	Y
chr15	58690472	58693607	-	HSP90AB4P	Y
chr15	58768071	58770974	-	LOC101928725	Y
chr15	58771301	58861899	+	MINDY2	Y
chr15	58879049	58933679	-	SLTM	Y
chr15	58987662	59097419	+	RNF111	Y
chr15	59105145	59125045	+	CCNB2	Y
chr15	59132433	59372871	-	MYO1E	Y
chr15	59171182	59171262	-	MIR2116	Y
chr15	59206842	59208586	+	LDHAL6B	Y
chr15	59438185	59523554	+	FAM81A	Y
chr15	59611782	59622723	+	GCNT3	Y
chr15	59638061	59657515	-	GTF2A2	Y
chr15	59659145	59689320	-	BNIP2	Y
chr15	60004310	60007443	+	FOXB1	Y
chr15	60347150	60397986	-	ANXA2	Y
chr15	60419608	60479142	-	ICE2	Y
chr15	60479177	60630639	+	RORA-AS1	Y
chr15	60488283	61229302	-	RORA	Y
chr15	60681568	60687249	+	RORA-AS2	Y
chr15	61729917	61731389	+	LINC02349	Y
chr15	61852390	62060447	-	VPS13C	Y
chr15	62060502	62062434	+	LOC101928907	Y
chr15	62066976	62070917	+	C2CD4A	Y
chr15	62163534	62165285	-	C2CD4B	Y
chr15	62196171	62203318	-	LOC107984784	Y
chr15	62241720	62257703	-	GOLGA2P11	Y
chr15	62304657	62304734	-	MIR8067	Y
chr15	62343028	62343138	+	MIR6085	Y
chr15	62637171	62645181	-	MGC15885	Y
chr15	62647310	62844630	+	TLN2	Y
chr15	62823956	62824041	+	MIR190A	Y
chr15	63042746	63071914	+	TPM1	Y
chr15	63046033	63049387	-	TPM1-AS	Y
chr15	63121860	63142061	+	LACTB	Y
chr15	63148248	63157477	-	RPS27L	Y
chr15	63189605	63267774	+	RAB8B	Y
chr15	63277549	63309126	+	APH1B	Y
chr15	63321377	63381846	-	CA12	Y
chr15	63390229	63437536	+	LINC02568	Y
chr15	63504510	63594640	+	USP3	Y
chr15	63587709	63600827	-	USP3-AS1	Y
chr15	63597386	63603432	+	FBXL22	Y
chr15	63608617	63833948	-	HERC1	Y
chr15	63870929	63871019	-	MIR422A	Y
chr15	63907035	64046485	-	DAPK2	Y
chr15	63928273	63935953	+	LOC101928988	Y
chr15	64072558	64094008	-	CIAO2A	Y
chr15	64095981	64144229	+	SNX1	Y
chr15	64151730	64157481	+	SNX22	Y
chr15	64155816	64163022	-	PPIB	Y
chr15	64165524	64356173	-	CSNK1G1	Y
chr15	64365011	64387687	-	PCLAF	Y
chr15	64387835	64455303	+	TRIP4	Y
chr15	64460577	64686067	+	ZNF609	Y
chr15	64687573	64703281	-	OAZ2	Y
chr15	64739890	64775589	-	RBPMS2	Y
chr15	64762386	64762515	-	MIR1272	Y
chr15	64815634	64825647	-	PIF1	Y
chr15	64841882	64868002	+	PLEKHO2	Y
chr15	64911901	64958691	+	ANKDD1A	Y
chr15	64963021	64989914	-	SPG21	Y
chr15	65001511	65029639	-	MTFMT	Y
chr15	65045386	65053397	+	SLC51B	Y
chr15	65053336	65076667	-	RASL12	Y
chr15	65076745	65079948	+	KBTBD13	Y
chr15	65092759	65115200	-	UBAP1L	Y
chr15	65117378	65133808	-	PDCD7	Y
chr15	65148219	65185342	-	CLPX	Y
chr15	65194759	65211473	-	CILP	Y
chr15	65258098	65286883	-	PARP16	Y
chr15	65285460	65285591	-	SNORA24B	Y
chr15	65296050	65296167	+	RNU5A-1	Y
chr15	65304676	65304793	+	RNU5B-1	Y
chr15	65327126	65378002	-	IGDCC3	Y
chr15	65381484	65422947	-	IGDCC4	Y
chr15	65442466	65517689	-	DPP8	Y
chr15	65530462	65578347	+	HACD3	Y
chr15	65578779	65611131	-	INTS14	Y
chr15	65611349	65661002	+	SLC24A1	Y
chr15	65659122	65792293	-	DENND4A	Y
chr15	65696832	65696936	-	SNORD13E	Y
chr15	65719245	65719332	-	MIR4511	Y
chr15	65869490	65891986	+	RAB11A	Y
chr15	65895298	66253750	-	MEGF11	Y
chr15	66040232	66040332	+	MIR4311	Y
chr15	66293308	66333898	+	DIS3L	Y
chr15	66336190	66356685	-	TIPIN	Y
chr15	66347205	66347342	-	SCARNA14	Y
chr15	66386911	66491544	+	MAP2K1	Y
chr15	66489748	66497762	-	SNAPC5	Y
chr15	66496957	66497034	-	MIR4512	Y
chr15	66498014	66504855	-	RPL4	Y
chr15	66501251	66501318	-	SNORD18C	Y
chr15	66502021	66502091	-	SNORD18B	Y
chr15	66502810	66502910	-	SNORD16	Y
chr15	66503244	66503314	-	SNORD18A	Y
chr15	66505325	66550130	+	ZWILCH	Y
chr15	66547178	66565998	-	LCTL	Y
chr15	66582189	66685798	+	LINC01169	Y
chr15	66702235	66782849	+	SMAD6	Y
chr15	66931536	66956515	-	LINC02206	Y
chr15	66984206	67064182	-	LOC102723493	Y
chr15	67065601	67195167	+	SMAD3	Y
chr15	67200674	67255198	-	AAGAB	Y
chr15	67254785	67501804	+	IQCH	Y
chr15	67403610	67521844	-	IQCH-AS1	Y
chr15	67521130	67530145	+	C15orf61	Y
chr15	67542702	67807114	+	MAP2K5	Y
chr15	67825508	67834582	+	SKOR1	Y
chr15	67834307	67838879	-	LOC101929076	Y
chr15	67839938	67840045	-	RNU6-2	Y
chr15	67839938	67840045	-	RNU6-9	Y
chr15	67839939	67840045	-	RNU6-1	Y
chr15	67839939	67840045	-	RNU6-7	Y
chr15	67839939	67840045	-	RNU6-8	Y
chr15	68054314	68193847	+	PIAS1	Y
chr15	68190704	68206110	-	CALML4	Y
chr15	68206991	68229728	-	CLN6	Y
chr15	68277744	68295857	+	FEM1B	Y
chr15	68296531	68432163	-	ITGA11	Y
chr15	68518372	68727805	+	CORO2B	Y
chr15	68778535	68820895	-	ANP32A	Y
chr15	68801849	68801925	-	MIR4312	Y
chr15	68803820	68807101	-	ANP32A-IT1	Y
chr15	68930524	68946811	+	SPESP1	Y
chr15	68930524	69062762	+	NOX5	Y
chr15	69080849	69095823	+	EWSAT1	Y
chr15	69160634	69272207	+	GLCE	Y
chr15	69298911	69407780	+	PAQR5	Y
chr15	69396903	69415029	-	LOC145694	Y
chr15	69414348	69448427	+	KIF23	Y
chr15	69452817	69456205	+	RPLP1	Y
chr15	69561719	69571440	+	DRAIC	Y
chr15	69592199	69695751	+	PCAT29	Y
chr15	69835233	69842967	+	LINC00593	Y
chr15	70047790	70097917	-	TLE3	Y
chr15	70079371	70079468	-	MIR629	Y
chr15	70503906	70505928	-	LINC02205	Y
chr15	70570957	70586606	-	LINC02204	Y
chr15	70615546	70616567	+	SALRNA3	Y
chr15	70635248	70637314	+	SALRNA2	Y
chr15	70654553	70763558	-	UACA	Y
chr15	70829130	70854157	-	LARP6	Y
chr15	70853238	71050097	+	LRRC49	Y
chr15	70881341	70892433	-	THAP10	Y
chr15	71110243	71115504	-	CT62	Y
chr15	71141448	71783383	+	THSD4	Y
chr15	71166811	71189059	-	THSD4-AS1	Y
chr15	71688700	71691539	-	THSD4-AS2	Y
chr15	71810553	71818253	+	NR2E3	Y
chr15	71822290	72118150	-	MYO9A	Y
chr15	72114257	72140970	+	SENP8	Y
chr15	72159805	72197787	-	GRAMD2A	Y
chr15	72199028	72231624	-	PKM	Y
chr15	72241180	72272554	-	PARP6	Y
chr15	72284726	72320157	-	CELF6	Y
chr15	72340923	72376014	-	HEXA	Y
chr15	72376112	72378788	+	HEXA-AS1	Y
chr15	72398304	72408367	+	TMEM202	Y
chr15	72407778	72474239	-	TMEM202-AS1	Y
chr15	72474329	72602987	+	ARIH1	Y
chr15	72587216	72587313	+	MIR630	Y
chr15	72608480	72636955	-	LINC02259	Y
chr15	72654696	72667397	+	GOLGA6B	Y
chr15	72675797	72686182	-	HIGD2B	Y
chr15	72686178	72738476	+	BBS4	Y
chr15	72751293	72783758	-	ADPGK	Y
chr15	72782834	72798199	+	ADPGK-AS1	Y
chr15	73052462	73305204	+	NEO1	Y
chr15	73299909	73299978	+	MIR12135	Y
chr15	73319858	73368958	-	HCN4	Y
chr15	73443163	73560012	+	REC114	Y
chr15	73560013	73633389	-	NPTN	Y
chr15	73566937	73569543	-	NPTN-IT1	Y
chr15	73684280	73714518	+	CD276	Y
chr15	73735457	73753351	-	INSYN1	Y
chr15	73768085	73769802	+	INSYN1-AS1	Y
chr15	73873563	73889214	+	TBC1D21	Y
chr15	73917467	73928248	-	LOXL1-AS1	Y
chr15	73926461	73952136	+	LOXL1	Y
chr15	73978925	73992295	-	STOML1	Y
chr15	73994715	74047822	+	PML	Y
chr15	74069856	74082550	-	GOLGA6A	Y
chr15	74097112	74100206	-	COMMD4P2	Y
chr15	74126372	74129278	-	LOC283731	Y
chr15	74129373	74136802	+	ISLR2	Y
chr15	74173709	74176871	+	ISLR	Y
chr15	74179465	74209705	-	STRA6	Y
chr15	74236325	74336141	+	CCDC33	Y
chr15	74337761	74367646	-	CYP11A1	Y
chr15	74361551	74362041	+	PPIAP46	Y
chr15	74379081	74394756	+	LINC02255	Y
chr15	74409288	74433958	-	SEMA7A	Y
chr15	74411356	74411432	-	MIR6881	Y
chr15	74445976	74461188	-	UBL7	Y
chr15	74461264	74481292	+	UBL7-AS1	Y
chr15	74541176	74598131	+	ARID3B	Y
chr15	74608371	74630201	+	CLK3	Y
chr15	74630557	74696024	-	EDC3	Y
chr15	74719541	74725528	-	CYP1A1	Y
chr15	74748844	74756607	+	CYP1A2	Y
chr15	74782079	74803197	+	CSK	Y
chr15	74788671	74788757	-	MIR4513	Y
chr15	74812834	74825754	+	LMAN1L	Y
chr15	74826626	74831797	+	CPLX3	Y
chr15	74836117	74843156	-	ULK3	Y
chr15	74840641	74840707	-	MIR6882	Y
chr15	74843729	74873365	-	SCAMP2	Y
chr15	74890041	74902219	+	MPI	Y
chr15	74899986	74906894	-	FAM219B	Y
chr15	74919790	74938073	-	COX5A	Y
chr15	74954417	74956772	-	RPP25	Y
chr15	74995562	75021495	+	SCAMP5	Y
chr15	75023589	75050726	+	PPCDC	Y
chr15	75201881	75212169	+	C15orf39	Y
chr15	75226752	75229690	-	LOC105376731	Y
chr15	75258557	75273455	+	GOLGA6C	Y
chr15	75282840	75295807	+	GOLGA6D	Y
chr15	75336062	75343226	+	COMMD4	Y
chr15	75347038	75357115	+	NEIL1	Y
chr15	75353610	75353685	-	MIR631	Y
chr15	75355791	75368627	-	MAN2C1	Y
chr15	75369378	75455815	-	SIN3A	Y
chr15	75463250	75579315	-	PTPN9	Y
chr15	75598082	75626378	-	SNUPN	Y
chr15	75639092	75640224	-	IMP3	Y
chr15	75647911	75662301	+	SNX33	Y
chr15	75674321	75712848	-	CSPG4	Y
chr15	75724040	75727688	+	ODF3L1	Y
chr15	75727669	75740077	-	DNM1P35	Y
chr15	75762214	75762315	-	MIR4313	Y
chr15	75843446	75901072	+	UBE2Q2	Y
chr15	75903877	75942511	+	FBXO22	Y
chr15	75940935	76012424	-	NRG4	Y
chr15	76059984	76204963	+	TMEM266	Y
chr15	76174890	76181486	-	LOC101929439	Y
chr15	76215352	76311469	-	ETFA	Y
chr15	76259288	76260152	-	TYRO3P	Y
chr15	76336772	76342475	+	ISL2	Y
chr15	76347903	76905340	-	SCAPER	Y
chr15	76586646	76586691	+	MIR3713	Y
chr15	76931748	76954393	+	RCN2	Y
chr15	76994679	77037475	+	PSTPIP1	Y
chr15	77041403	77071109	-	TSPAN3	Y
chr15	77108160	77420104	-	PEAK1	Y
chr15	77223907	77225404	-	LINC00597	Y
chr15	77420650	77485603	+	HMG20A	Y
chr15	77525594	77534110	+	LOC101929457	Y
chr15	77613023	77820900	-	LINGO1	Y
chr15	77641763	77649239	+	LINGO1-AS1	Y
chr15	77660050	77668074	+	LINGO1-AS2	Y
chr15	77914216	77926846	-	LOC645752	Y
chr15	77938220	77944561	-	COMMD4P1	Y
chr15	77993232	77994225	-	LOC91450	Y
chr15	77994984	78077711	-	TBC1D2B	Y
chr15	78092584	78104051	+	SH2D7	Y
chr15	78104605	78131535	-	CIB2	Y
chr15	78149361	78171941	+	IDH3A	Y
chr15	78167467	78234565	-	ACSBG1	Y
chr15	78264144	78282196	+	DNAJA4	Y
chr15	78283235	78299609	-	WDR61	Y
chr15	78340352	78348225	+	CRABP1	Y
chr15	78437430	78501456	+	IREB2	Y
chr15	78507563	78537373	+	HYKK	Y
chr15	78540443	78552412	+	PSMA4	Y
chr15	78565519	78595269	+	CHRNA5	Y
chr15	78593052	78620996	-	CHRNA3	Y
chr15	78624110	78641210	-	CHRNB4	Y
chr15	78752036	78753392	+	LOC646938	Y
chr15	78759205	78811464	-	ADAMTS7	Y
chr15	78872889	78898139	+	MORF4L1	Y
chr15	78921059	78945046	-	CTSH	Y
chr15	78959905	79090780	-	RASGRF1	Y
chr15	78978888	78985926	+	LOC100129540	Y
chr15	79191706	79283945	-	ANKRD34C-AS1	Y
chr15	79209787	79209871	+	MIR184	Y
chr15	79282721	79298239	+	ANKRD34C	Y
chr15	79311061	79413886	+	TMED3	Y
chr15	79432335	79472302	+	MINAR1	Y
chr15	79843546	79897285	-	MTHFS	Y
chr15	79843546	79923106	-	ST20-MTHFS	Y
chr15	79898841	79923752	-	ST20	Y
chr15	79922770	79924854	+	ST20-AS1	Y
chr15	79960891	79971196	-	BCL2A1	Y
chr15	80059567	80138393	+	ZFAND6	Y
chr15	80152788	80186949	+	FAH	Y
chr15	80195480	80252213	-	CTXND1	Y
chr15	80263067	80341805	-	LINC00927	Y
chr15	80404381	80597933	+	ARNT2	Y
chr15	80554610	80562944	-	LOC101929586	Y
chr15	80581102	80581239	+	MIR5572	Y
chr15	80695309	80755621	+	ABHD17C	Y
chr15	80779369	80951771	+	CEMIP	Y
chr15	80841977	80842073	-	MIR549A	Y
chr15	80946288	80989819	-	MESD	Y
chr15	80997416	80997473	-	MIR4514	Y
chr15	81000922	81005788	+	TLNRD1	Y
chr15	81134269	81149179	+	CFAP161	Y
chr15	81196878	81314058	+	IL16	Y
chr15	81309052	81324141	-	STARD5	Y
chr15	81324332	81443076	+	TMC3-AS1	Y
chr15	81331087	81374213	-	TMC3	Y
chr15	82041777	82046018	-	MEX3B	Y
chr15	82088593	82097693	+	LINC01583	Y
chr15	82130219	82262763	-	EFL1	Y
chr15	82262817	82284926	+	SAXO2	Y
chr15	82293282	82334561	+	ADAMTS7P1	Y
chr15	82339995	82349475	-	GOLGA6L10	Y
chr15	82355135	82415611	+	UBE2Q2P2	Y
chr15	82429979	82439386	+	GOLGA6L9	Y
chr15	82443331	82444869	-	LOC102724034	Y
chr15	82471476	82513999	-	GOLGA2P10	Y
chr15	82471481	82513995	-	LOC727751	Y
chr15	82519589	82526484	+	GOLGA6L17P	Y
chr15	82536749	82540457	-	RPS17	Y
chr15	82543200	82648795	-	CPEB1	Y
chr15	82647769	82692820	+	CPEB1-AS1	Y
chr15	82659280	82709908	-	AP3B2	Y
chr15	82710470	82713993	-	LOC338963	Y
chr15	82725897	82739780	-	ACTG1P17	Y
chr15	82750563	82757206	+	SNHG21	Y
chr15	82755361	82806069	-	FSD2	Y
chr15	82755944	82756071	+	SCARNA15	Y
chr15	82809627	82836108	+	WHAMM	Y
chr15	82848983	82952720	-	HOMER2	Y
chr15	82986209	82991057	+	RAMAC	Y
chr15	82988962	83011639	-	C15orf40	Y
chr15	83016428	83067252	-	BTBD1	Y
chr15	83067334	83067415	+	MIR4515	Y
chr15	83107644	83137406	+	TM6SF1	Y
chr15	83127752	83207823	-	HDGFL3	Y
chr15	83255884	83284664	-	BNC1	Y
chr15	83447227	83618741	+	SH3GL3	Y
chr15	83654122	84039841	+	ADAMTSL3	Y
chr15	84080186	84126601	+	EFL1P1	Y
chr15	84166546	84170984	-	DNM1P41	Y
chr15	84172434	84182219	+	UBE2Q2L	Y
chr15	84191847	84209273	+	LOC440300	Y
chr15	84198847	84230168	-	GOLGA2P7	Y
chr15	84199311	84230136	-	LOC102724135	Y
chr15	84235772	84245358	+	GOLGA6L4	Y
chr15	84422518	84425882	+	LOC103171574	Y
chr15	84422617	84424158	+	LOC102724034	Y
chr15	84428358	84516847	-	GOLGA6L4	Y
chr15	84443445	84474245	+	LOC102724135	Y
chr15	84502574	84507021	+	DNM1P41	Y
chr15	84506167	84516847	-	GOLGA6L5P	Y
chr15	84527195	84570795	-	UBE2Q2P1	Y
chr15	84570648	84580181	+	LINC00933	Y
chr15	84601008	84623716	+	ZSCAN2	Y
chr15	84631459	84642463	+	SCAND2P	Y
chr15	84639285	84654283	-	WDR73	Y
chr15	84655131	84658199	-	NMB	Y
chr15	84669536	84716460	-	SEC11A	Y
chr15	84748591	84806445	+	ZNF592	Y
chr15	84817355	84873477	+	ALPK3	Y
chr15	84884661	84975647	+	SLC28A1	Y
chr15	84980466	85139141	+	PDE8A	Y
chr15	85205006	85234781	-	LOC101929479	Y
